0.12838,0.36704
0.12976,0.36665
0.13126,0.36624
0.13283,0.36581
0.13433,0.36541
0.1358,0.36503
0.13733,0.36463
0.13896,0.36422
0.14057,0.36381
0.1421,0.36344
0.14357,0.36308
0.14516,0.3627
0.14671,0.36234
0.14827,0.36198
0.14978,0.36163
0.15126,0.3613
0.15285,0.36095
0.15445,0.3606
0.15596,0.36028
0.15748,0.35996
0.15906,0.35963
0.16061,0.35931
0.16226,0.35898
0.16383,0.35867
0.16534,0.35838
0.16685,0.35809
0.16845,0.35778
0.17,0.35749
0.17161,0.3572
0.17314,0.35692
0.17471,0.35664
0.17623,0.35637
0.17788,0.35608
0.17947,0.35581
0.18106,0.35554
0.18265,0.35528
0.1843,0.35501
0.18586,0.35475
0.18737,0.35451
0.18899,0.35426
0.19063,0.354
0.1922,0.35376
0.19384,0.35352
0.19544,0.35328
0.19697,0.35306
0.19861,0.35282
0.20017,0.3526
0.20178,0.35245
0.20339,0.35241
0.20498,0.35238
0.20658,0.35235
0.20825,0.35232
0.20986,0.35229
0.21144,0.35227
0.21307,0.35224
0.21466,0.35222
0.2163,0.35219
0.2179,0.35217
0.21952,0.35215
0.22113,0.35213
0.22271,0.35211
0.22436,0.3521
0.22591,0.35208
0.22757,0.35207
0.22926,0.35205
0.23086,0.35204
0.23249,0.35203
0.23419,0.35202
0.23587,0.35201
0.23756,0.352
0.2392,0.352
0.24083,0.35199
0.24255,0.35199
0.24417,0.35199
0.24585,0.35199
0.24761,0.35198
0.24923,0.35199
0.25089,0.35199
0.2525,0.35199
0.25416,0.35199
0.25576,0.352
0.25739,0.352
0.25902,0.35201
0.26065,0.35202
0.26231,0.35203
0.26403,0.35204
0.26572,0.35205
0.26736,0.35206
0.26903,0.35208
0.2707,0.35209
0.27241,0.35211
0.27413,0.35212
0.27582,0.35214
0.27754,0.35216
0.27923,0.35218
0.28087,0.3522
0.28257,0.35222
0.2843,0.35225
0.28606,0.35227
0.28775,0.3523
0.2895,0.35232
0.29119,0.35235
0.29295,0.35238
0.29464,0.35241
0.29636,0.35244
0.2981,0.35247
0.29984,0.35251
0.30158,0.35254
0.30327,0.35257
0.305,0.35261
0.30675,0.35265
0.30846,0.35268
0.31022,0.35272
0.31196,0.35276
0.3137,0.3528
0.3154,0.35284
0.31715,0.35289
0.31897,0.35293
0.32073,0.35298
0.32248,0.35302
0.32425,0.35307
0.32602,0.35312
0.32782,0.35317
0.32961,0.35322
0.33138,0.35327
0.33313,0.35332
0.33492,0.35338
0.33667,0.35343
0.33846,0.35349
0.34025,0.35354
0.34203,0.3536
0.34383,0.35366
0.34563,0.35372
0.34745,0.35378
0.34924,0.35384
0.35101,0.3539
0.35286,0.35397
0.35467,0.35403
0.3565,0.3541
0.35831,0.35417
0.36016,0.35424
0.36198,0.35431
0.36381,0.35438
0.36565,0.35445
0.3675,0.35452
0.36937,0.3546
0.37118,0.35467
0.37305,0.35475
0.37491,0.35482
0.37675,0.3549
0.37857,0.35498
0.38049,0.35506
0.38238,0.35514
0.38424,0.35522
0.38609,0.35531
0.38798,0.35539
0.38986,0.35548
0.39175,0.35556
0.39363,0.35565
0.39551,0.35574
0.39738,0.35583
0.39925,0.35592
0.40119,0.35601
0.40312,0.35611
0.40504,0.3562
0.40697,0.3563
0.40891,0.3564
0.41082,0.3565
0.41278,0.3566
0.41478,0.3567
0.41673,0.3568
0.41868,0.35691
0.42064,0.35701
0.42264,0.35712
0.4246,0.35723
0.42658,0.35734
0.42857,0.35745
0.43054,0.35756
0.43251,0.35767
0.43446,0.35778
0.43641,0.3579
0.43838,0.35801
0.44038,0.35813
0.44238,0.35825
0.44438,0.35837
0.44644,0.35849
0.44845,0.35861
0.4505,0.35874
0.45254,0.35887
0.45462,0.359
0.45668,0.35912
0.45874,0.35926
0.4608,0.35939
0.46286,0.35952
0.46489,0.35965
0.46696,0.35979
0.46899,0.35992
0.47106,0.36006
0.47314,0.3602
0.47522,0.36034
0.4773,0.36048
0.47939,0.36062
0.48148,0.36077
0.4836,0.36091
0.48573,0.36106
0.48787,0.36121
0.48998,0.36136
0.49209,0.36152
0.49424,0.36167
0.49638,0.36183
0.49853,0.36198
0.50072,0.36214
0.5029,0.36231
0.50507,0.36247
0.50723,0.36263
0.50943,0.3628
0.51162,0.36297
0.51381,0.36313
0.51602,0.3633
0.51824,0.36348
0.52047,0.36365
0.52269,0.36383
0.52497,0.36401
0.52723,0.36419
0.5295,0.36437
0.53176,0.36455
0.53403,0.36474
0.53631,0.36492
0.53859,0.36511
0.54091,0.3653
0.54325,0.3655
0.54556,0.36569
0.5479,0.36589
0.55019,0.36609
0.55252,0.36629
0.55487,0.36649
0.55722,0.36669
0.55957,0.3669
0.56195,0.36711
0.56431,0.36732
0.56672,0.36753
0.5691,0.36774
0.57149,0.36796
0.57391,0.36818
0.57632,0.3684
0.57877,0.36863
0.58119,0.36885
0.58366,0.36908
0.58612,0.36931
0.58859,0.36954
0.59105,0.36977
0.59355,0.37001
0.59605,0.37025
0.59857,0.37049
0.60108,0.37074
0.60361,0.37098
0.60616,0.37123
0.60867,0.37148
0.61124,0.37174
0.61377,0.37199
0.61635,0.37225
0.61894,0.37251
0.62155,0.37278
0.62418,0.37305
0.62681,0.37331
0.62945,0.37359
0.6321,0.37386
0.63475,0.37414
0.63745,0.37443
0.64013,0.37471
0.64282,0.375
0.64553,0.37529
0.64826,0.37558
0.65099,0.37587
0.65374,0.37617
0.6565,0.37647
0.65928,0.37678
0.66206,0.37709
0.66488,0.3774
0.66771,0.37772
0.67057,0.37804
0.67339,0.37836
0.67624,0.37868
0.67912,0.37901
0.68201,0.37934
0.68489,0.37968
0.68782,0.38002
0.69076,0.38036
0.69373,0.38071
0.6967,0.38106
0.6997,0.38142
0.70271,0.38178
0.70572,0.38214
0.70876,0.38251
0.71178,0.38288
0.71483,0.38325
0.71791,0.38363
0.72104,0.38402
0.72416,0.3844
0.72731,0.3848
0.73046,0.38519
0.73362,0.38559
0.73681,0.386
0.74,0.38641
0.74323,0.38682
0.74648,0.38724
0.74975,0.38767
0.75305,0.3881
0.75639,0.38854
0.75971,0.38898
0.76306,0.38942
0.76642,0.38987
0.76981,0.39033
0.77326,0.39079
0.77672,0.39127
0.78022,0.39174
0.78373,0.39223
0.78724,0.39271
0.79076,0.3932
0.79432,0.3937
0.79789,0.3942
0.80149,0.39471
0.80513,0.39522
0.8088,0.39575
0.81249,0.39628
0.81617,0.39681
0.81989,0.39735
0.82365,0.3979
0.82744,0.39845
0.83125,0.39902
0.83512,0.39959
